document id;document_name;id_x;annotation;context;start_offset;end_offset;annotator_id;annotator_name;tag_name;color;annotation_id;
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;América Meridional;, ó soga en la ***América Meridional***, hecha de hilo de;19178;19196;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_F1380913-E842-435E-9923-0765E01BCACB
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Acatico;".
Huisculco.
Yagualica.
***Acatico***.
Mestitlán.
##";1152;1159;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_A25FEFE1-3FD7-4900-98FD-638023F06A97
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Puerto Real;al SE ##de ***Puerto Real***, y 67 al N;7034;7045;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_F4E278C7-758F-468F-8C31-DC35E792C50A
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;HOCKHOKEN;"_07241§§§
***HOCKHOKEN***, o Margarite, Villa";7697;7706;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_75044D1F-6F67-443C-80C6-83A0C3F1651C
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Paniquitá;". 
Cucunuco. 
Julumito. 
***Paniquitá***. 
Timbio. 
Yanaconas.";13489;13498;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_45402E06-A097-4668-A6C0-839229946F21
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Quilcasé;". 
Pulindara. 
Purasé. 
***Quilcasé***. 
Rio Negro. 
Timbio";13952;13960;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_E14124E6-E666-455C-97D2-D57051FA440D
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Arantzan ;la Cabeza de partido de ***Arantzan ***y Alcaldía mayor de Valladolid;15019;15028;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_1D1AF464-50C7-4D97-9B4C-8BB82A63F603
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Toro;". 
Pasto. 
Popayán. 
***Toro***. 
Rondanillo. 
##";12982;12986;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_1424A37C-6EB2-4AA7-8630-EE876422CA99
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Guamanga;", distante 14 leguas de ***Guamanga***. 

§§§id";5894;5902;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_3F4B9F3F-610E-43EE-BC6C-3978423D06B9
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;La Candelaria;". 
##VILLAS. 
***La Candelaria***. 
PUEBLOS. 
Tuqueres.";13016;13029;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_8D091492-E00C-419B-BD20-177B27EC17C5
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Venezuela;la Provincia y Gobierno de ***Venezuela***, situado á la orilla;1514;1523;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_1CC07DD8-1D20-4A7A-BED4-59775BE9CDCB
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Venezuela;"Caracas en la Provincia de ***Venezuela***; y séptimo el de";20949;20958;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_C15900D0-6776-4ECB-BDA2-302715DA2771
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Mechoacan;la Provincia y Obispado de ***Mechoacan***, tiene 38 familias de;15089;15098;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_0E91B0CC-B416-431A-880A-312A06EF5DFB
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Esmita;"El Cofre. 
Ejido. 
***Esmita***. 
Guachicon. 
Yervas buenas";13765;13771;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_9A0B34E8-FF22-46E6-A65F-D81D2DA3F322
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;CUPO;"05048§§§
#***CUPO***, Rio pequeño de la";44;48;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_BDEB756F-47DF-4D07-91FC-7EF175CFE17B
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Tuloa;"Quilichao. 
Llano grande. 
***Tuloa***. 

@@@Alcedo_vol";13288;13293;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_D59E8543-05B7-46D9-A62D-13DD787D3176
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Caloto;". 
Buga. 
Cali. 
***Caloto***. 
Cartago. 
Pasto.";12941;12947;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_69AFB532-D187-4B73-A83A-A48ECBD5ACD3
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Yervas buenas;". 
Esmita. 
Guachicon. 
***Yervas buenas***. 
S. Jorge.";13788;13801;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_E98C58F8-FEFF-4666-96FF-679EFC4E22A7
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Fernando de Magallanes;del Fuego: Lo descubrió ***Fernando de Magallanes*** Portugués el año de 1520;8724;8746;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/NonGeoEntity/Person;;#00EFFD;CATMA_25F6859D-777B-48BA-8C7A-8D8775AC91AA
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Elisabet ;, esta entre el cabo ***Elisabet ***o Isabel y la Isla;5731;5740;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_CBE08D0A-9F8B-417A-BFF0-E96194AED020
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;S. HIPOLITO;"_07227§§§
***S. HIPOLITO***, Pueblo de la Cabecera";4631;4642;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_0D0C5A74-9F44-4F4E-81C4-58C5293D41CE
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Guanacas;"Purasé. 
Santa Bárbara. 
***Guanacas***. 
Alto del Rey.";13634;13642;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_62FD4107-5B21-45FE-812F-2B49BD30BAF2
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;TANGO;"_15697§§§
***TANGO***, Pueblo de la Provincia";18947;18952;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_B26435C8-352F-4BF1-A246-EF91DDFBDD4D
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Sur ;Costa de la mar del ***Sur ***en el distrito de la;17537;17541;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_C9057D6A-6E6A-4893-AF71-91EFDFB89EFF
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Supia;". 
Cumbal. 
Ipiales. 
***Supia***. 
Quiebralomo. 
Pastas.";13090;13095;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_DC07E6D6-F4FC-4626-8B8E-F3C322779DE0
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Juan Moore;"Gonzalo Nodal, Españoles 1618.
***Juan Moore***, Holandés 1619.
Jacobo";10530;10540;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/NonGeoEntity/Person;;#00EFFD;CATMA_877EE27B-C98E-435C-B061-8219F22C041C
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;HOBS-HOLE;"_07239§§§
***HOBS-HOLE***, Ciudad del Condado de";6858;6867;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_89C9AE5C-273A-435C-B943-46CE14D7D416
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Juan Santos de Mendoza;el cuidado de D. ***Juan Santos de Mendoza***, que fue Cura allí;16581;16603;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/NonGeoEntity/Person;;#00EFFD;CATMA_F1831AFE-8D6D-4C5E-9B09-AB743A8D9F2F
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Llano grande;". 
Patia. 
Quilichao. 
***Llano grande***. 
Tuloa. 

@@";13272;13284;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_DE74A38E-CF10-4F33-A468-3E03DE0A5FCE
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Churin;", anexo al Curato de ***Churin***.

§§§id";2997;3003;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_33744095-0B07-46A7-870D-C354BA91AE2B
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Churin;"anexo al Curato del de ***Churin***. 

§§§id";17724;17730;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_A45A3FA8-103A-4F90-9F2C-8FA606B5026E
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Guailas ;la Provincia y Corregimiento de ***Guailas ***en el Perú, anexo;15485;15493;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_332C906A-70CC-4992-A1AE-5DA9F1631B44
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Palasé;". 
Ovejas. 
Ollucos. 
***Palasé***. 
Palo bobo. 
Patia";13885;13891;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_8636FDAD-E1AB-4F8A-A706-0C37607C9E4B
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Patagones;"en la Costa de los ***Patagones***. 

§§§id";17967;17976;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_8C88CEE4-E48E-4D8E-9392-4EF37EAD60F3
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Tumaco;". 
Guaitara ó Guaitarilla. 
***Tumaco***. 
Santa Lucía. 
Yaquanquer";13186;13192;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_BE0260D8-E8D8-44E4-9B67-693218E1AC91
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Aquismon;anexo al Curato del de ***Aquismon***, tiene 25 familias de;17058;17066;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_97B97B58-F42C-4EB4-85CA-802C0C59743F
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;TANASSEE;"_15684§§§
***TANASSEE***, Pueblo de Indios de";15890;15898;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_E8B3B744-3D8F-4BBC-89A3-782593E0C220
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;CABUYA;"18471§§§
#***CABUYA***.
Equivalente de cuerda,";19133;19139;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_B5553FED-C807-4A68-8864-0A6B92F16C74
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Pasto;". 
Caloto. 
Cartago. 
***Pasto***. 
Popayán. 
Toro.";12962;12967;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_838BB18E-7F8C-4F1A-85D5-2E964DDD256A
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Tambo ;"y Totoro. 
Buisaco. 
***Tambo ***ó alto del Rey.";13441;13447;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_D79733FC-3FA8-44F4-8457-621618D405CE
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;HOBO;"_07238§§§
***HOBO***, Pueblo del Gobierno de";6393;6397;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_67D28E52-066F-4102-AFAA-3E771830DC2F
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;CURARAUA;"_05068§§§
***CURARAUA***, Rio del Reyno de";3923;3931;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_CD4846AC-52A5-4795-84A6-DB80BB83ED35
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;CURANTA;"_05066§§§
***CURANTA***, Islote ó peñasco de";3684;3691;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_D2723343-5412-46DC-B83F-36738A4DC05B
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Chiloé ;y es el termino de ***Chiloé ***por el medio dia:;11289;11296;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_4412A686-8B82-4C1A-9F25-B02C1D3C4C29
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Magallanes;", hasta el Estrecho de ***Magallanes***; por el Levante lo";10787;10797;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_44F427E7-4C9D-481D-81ED-50CB6CD5A859
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;MAGALLANICAS;"_09345§§§
***MAGALLANICAS***, Tierras) País dilatado";10636;10648;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_F17DA2C7-AA7A-4E81-8569-5FC21A6FE457
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Yotahuacan;"###Tepunahuasco.
***Yotahuacan***.
Tacotan.
San Cristóval";1261;1271;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_2B9125EB-216F-4B79-BFB7-F0BC79A4C588
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Purasé;"#MONTES. 
Cucunuco. 
***Purasé***. 
Santa Bárbara. 
Guanacas";13607;13613;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_3C17F025-85C1-4E0E-97FF-F1866301F457
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Purasé;". 
Piendamó. 
Pulindara. 
***Purasé***. 
Quilcasé. 
Rio Negro";13942;13948;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_A17DE89A-07BD-4806-9A5F-98E0A82E2274
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Purasé;". 
Cruz de Almaguer. 
***Purasé***. 
Pulindara y Totoro.";13398;13404;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_8FA22EF9-BFB7-4E73-9364-9F43DCE52619
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Francisco Drack;"de Villalobos, Español 1549. 
***Francisco Drack***, Ingles 1577. 
Pedro";10217;10232;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/NonGeoEntity/Person;;#00EFFD;CATMA_8474C156-60F3-4EF1-8D05-2CC771B5A191
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Iscatlán;"Tacotan.
San Cristóval. 
***Iscatlán***.
$$$

§";1301;1309;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_3A8533AD-DC49-4C71-92DD-60DD386EE64E
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Nueva Galicia;España en el Reyno de ***Nueva Galicia*** y Obispado ##de;533;546;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_43828BA7-665A-425E-8AC4-90913AC20EF7
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Ipane ;"Portugueses, entre los de ***Ipane ***y Ibari. 

§§";5570;5576;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_C93CD768-499D-4881-93EB-F244390B8487
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Santiago ;la Provincia y Corregimiento de ***Santiago ***en el Reyno de Chile;18996;19005;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_8774901F-49FE-4069-8220-730165BFA957
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;TANCHE;"_15689§§§
***TANCHE***, Pueblo y Cabeza de";17309;17315;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_5226ED88-E0FB-41C8-96BF-AE891BD9CE4E
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Aguas Blancas;"La Poblazón. 
RIOS. 
***Aguas Blancas***. 
Botijas. 
Bojoleo.";13696;13709;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_E6393F85-6897-432B-8628-A1118DB7B441
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Tlalchicomula ;nombre de la Cabecera de ***Tlalchicomula ***y Alcaldía mayor que el;4842;4856;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_44985835-74CA-45B0-9997-7ED5DE544946
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Francisco de Toledo;siendo Virrey del Perú Don ***Francisco de Toledo***, que lo envió á;9484;9503;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/NonGeoEntity/Person;;#00EFFD;CATMA_6B9CACF1-D621-4E62-8E64-BDA499FA99C6
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Carolina Septentrional;HIWAREE, Rio de la ***Carolina Septentrional***, corre al SO,;5943;5965;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_E6C8B580-B8B2-4A92-81B4-6A5B9795B864
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Carolina Septentrional;##lonia de la ***Carolina Septentrional***, en que tienen los;15951;15973;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_62EA88E7-6AE4-4FF6-8F16-6738693597B1
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Daniel ;mar entre la punta de ***Daniel ***y el rio Hoec.;4395;4402;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_B598671F-D36B-4C8B-AB40-6C2206C5CD40
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;HIQUIRA;"_07231§§§
***HIQUIRA***, Pueblo de la Provincia";5303;5310;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_8CC23405-4A33-40D2-96B5-4155A4C15F0D
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Carolina Meridional;Pueblo de Indios de la ***Carolina Meridional***, situada a orilla del;4200;4219;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_9E704BDF-4A44-4C25-A130-3EC4E671DBA6
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Carolina Meridional;Montañas de) en la ***Carolina Meridional*** y país de los Indios;4069;4088;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_020B6E1A-0572-4488-AF72-650D7263C421
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Antonio Colmenero;, Médico de Marchena, ***Antonio Colmenero*** de la Ciudad de Ecija;21266;21283;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/NonGeoEntity/Person;;#00EFFD;CATMA_EA45C029-D8A5-4A2F-8892-8A3ED101F555
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Ohio;"y entra en el de ***Ohio***. 

§§§id";7859;7863;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_A5B4BF04-851F-4B4B-8168-755893C95625
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Cuzco;Perú, al N del ***Cuzco***: el Inca Capac Yupanqui;2674;2679;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_AFEE3F49-9634-4655-8055-2C613677CB0D
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Cuzco;"leguas de la Ciudad del ***Cuzco***. 

§§§id";2878;2883;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_4E4FB061-1974-4606-A031-4D6523CCC34C
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;La Cruz del Raposo;"0260@@@

#***La Cruz del Raposo***. 
Cañas gordas. 
DE";13327;13345;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_1D954289-BEB7-4A60-9608-6FDF4FDE698D
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;TANCANHUICHI;"_15686§§§
***TANCANHUICHI***, Pueblo de la Cabeza";16193;16205;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_9B1AD93E-DD97-4522-820D-8C90F6878A13
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Totoro;". 
Purasé. 
Pulindara y ***Totoro***. 
Buisaco. 
Tambo ó";13420;13426;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_5991DB51-76CA-4529-9BAD-9CBF40E22AB8
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Carlosama;"###Pupiales. 
***Carlosama***. 
Guaitara ó Guaitarilla.";13147;13156;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_DAF8373D-2D6E-4CA0-83C2-C6E0E7B49076
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Magdalena;del rio grande de la ***Magdalena***, más arriba del camino;6610;6619;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_F3B947C4-D2E2-4EDB-821F-CEE70BBB9F77
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Europa;por eso viene poco á ***Europa***: el segundo es el;20676;20682;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_0B1985D1-B337-4755-BEA5-987476B4AD70
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;HIWAREE;"_07235§§§
***HIWAREE***, Rio de la Carolina";5924;5931;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_3F1F4D18-402A-4362-B4B4-7BE44B5EB786
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Cañas gordas;"La Cruz del Raposo. 
***Cañas gordas***. 
DE INDIOS. 
Cruz";13349;13361;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_1BF622CF-2251-4881-AFAF-5D3F0F06DA19
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Insá;". 
Quiebralomo. 
Pastas. 
***Insá***. 
###Pupiales";13124;13128;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_0938B142-E2F0-4A3B-AD15-9473257B520F
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Tehuantepec ;partido y Alcaldía mayor de ***Tehuantepec ***en Nueva España, es;15624;15636;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_C7E31CD8-3242-4D4F-B034-03DB37157D82
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Ollucos;". 
Mojarras. 
Ovejas. 
***Ollucos***. 
Palasé. 
Palo bobo";13874;13881;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_2963F622-77BA-4D14-9B01-4006569B43D7
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;García de Loaisa;"Magallanes, Portugués en 1520. 
***García de Loaisa***, Español 1525. 
Simón";10068;10084;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/NonGeoEntity/Person;;#00EFFD;CATMA_35D22D9A-6E75-4648-84ED-A5295D9CE6FA
