document id;document_name;id_x;annotation;context;start_offset;end_offset;annotator_id;annotator_name;tag_name;color;annotation_id
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;montes;rios que baxan de los ***montes*** y de las aguas del;137614;137620;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_NaturalFeatureType;#EF3B00;CATMA_AE1EA856-261C-465A-AAB8-64FF1EE81E77
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;montes;a pueblos pequeños: estos ***montes*** son impenetrables, lle#;35503;35509;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_NaturalFeatureType;#EF3B00;CATMA_98EA0593-8A43-4E61-BAF6-A1862C6DAEB1
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;montes;S E, y sus ***montes*** abundan en yerba del paraguay;21298;21304;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_NaturalFeatureType;#EF3B00;CATMA_0C2AA3A6-E379-49E5-BDBD-126EE5B08FD0
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;montes;maderas que hacen en sus ***montes***, está 10 leguas al;127748;127754;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_NaturalFeatureType;#EF3B00;CATMA_A73AE5ED-75DD-4C66-9A77-8AE003A2781F
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;banco de arena;"06196§§§
Un ***banco de arena*** cerca de la Costa de";59864;59878;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_NaturalFeatureType;#EF3B00;CATMA_B4431374-7435-4239-97B9-2BDE6E85A8DE
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;banco de arena;a su entrada tiene un ***banco de arena*** que la hace peligrosa.;43564;43578;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_NaturalFeatureType;#EF3B00;CATMA_74D3B46B-9F56-4071-B23E-55F8DFE610B7
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;banco de arena;"§§
##Un ***banco de arena*** o baxo, cerca de";43627;43641;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_NaturalFeatureType;#EF3B00;CATMA_15B2A36A-0109-40B2-BD6F-38B037856AA9
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;reducciones;Quito, uno de las ***reducciones*** de Indios Sucumbios que hicieron;119873;119884;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_SettlementFeatureType;#995800;CATMA_98D7BE68-1303-4F4B-9FFB-A63E5C42DE46
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Convictorio ;Filosofía y Teología en el ***Convictorio ***de San Joseph, y;110834;110846;C_D5BA943E-8D0D-4725-AB55-D6B8B85A9EEA;Werner;_Concept_Feature Type_Building_HumanFeatureType;#EA6D01;CATMA_723A3B23-1ADE-4EE5-82C2-4243D7F06061
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;provincia;de los Ingleses en la ***provincia*** de Sagadahook, a la;44877;44886;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_C78718DA-D2E7-4C2C-8DDC-9EDA8169D50C
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;población;pero no tienen establecimiento ni ***población*** alguna en él, porque;75080;75089;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_SettlementFeatureType;#995800;CATMA_F2B5E93E-195D-4493-AB41-7A3639682FAB
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;terrenos;varía según los climas y ***terrenos***: en Quito son pequeñas;168826;168834;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_NaturalFeatureType;#EF3B00;CATMA_CEC3C435-659A-4FD8-B02C-222C746037D1
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Jurisdicción;, Pueblo del Gobierno y ***Jurisdicción*** de Maracaibo: es muy;74367;74379;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_3C37B30B-CCB9-4AC2-83BB-055016AC319A
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Jurisdicción;MOTA, Pueblo de la ***Jurisdicción*** y Alcaldía mayor de Pilón;77905;77917;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_6D52B3D7-3F91-4C5C-8FA5-3BF8C719659F
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Jurisdicción;"§§§
MOTINES, ***Jurisdicción*** y Alcaldía mayor del Reyno";80766;80778;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_E00C8A54-4092-48F4-A84B-A7387D8C7A89
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Jurisdicción;, Pueblo del Gobierno y ***Jurisdicción*** de Mérida en el Nuevo;66187;66199;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_5555CF89-F104-43CC-8112-C21C92C00E82
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Jurisdicción;Reyno, del Partido y ***Jurisdicción*** del primero, anexo al;83417;83429;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_A7A488DB-3853-487C-8712-50ECBCAAB64E
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;quartel ;de cobre, en el ***quartel ***de Santa Rosa, además;40190;40198;C_D5BA943E-8D0D-4725-AB55-D6B8B85A9EEA;Werner;_Concept_Feature Type_Building_HumanFeatureType;#EA6D01;CATMA_65C47D3C-870D-4EB9-AF7D-D17739CDF496
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Caballero ;de 1668, por un ***Caballero ***Portugués de éste nombre,;25596;25606;C_D5BA943E-8D0D-4725-AB55-D6B8B85A9EEA;Werner;_Concept_Title-Role;#FF97A5;CATMA_F3D4867A-A95E-4309-8B97-43AD116277D3
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Marquesado;"pertenecen á la juridisción del ***Marquesado*** del Valle; á media";132499;132509;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_931088EE-C06E-4960-84B9-5A9689FE5F04
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Príncipe de Gales;llamada así por el último ***Príncipe de Gales***, esta en el centro;60597;60614;C_D5BA943E-8D0D-4725-AB55-D6B8B85A9EEA;Werner;_Concept_Title-Role;#FF97A5;CATMA_5DB97987-011B-4D9C-AE19-62EADC626D86
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;naturales;, con que comercian sus ***naturales***, que son 3750 familias;154930;154939;C_D5BA943E-8D0D-4725-AB55-D6B8B85A9EEA;Werner;_Concept_Social Category;#FFCAA5;CATMA_6DA536E0-BEDF-4001-877F-F539C8EE1D35
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;mineral ;la Capital está el gran ***mineral ***de Kempú, cuyos metales;96509;96517;C_D5BA943E-8D0D-4725-AB55-D6B8B85A9EEA;Werner;_Concept_Feature Type_SettlementFeatureType;#995800;CATMA_9281D37E-781C-48AD-AAA4-EF3880961DFA
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Llanura;"§§§
XARAYES, ***Llanura*** grande y dilatada quasi en";137421;137428;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_NaturalFeatureType;#EF3B00;CATMA_F91C1875-C54E-4285-BF43-01BBF12F4546
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;rio de la Provincia y ***Gobierno*** de Antioquia en el Nuevo;135500;135508;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_53AC442C-F26A-4F0A-A1F5-33F038F5F69B
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Rio de la Provincia y ***Gobierno*** de Mainas, en él;22264;22272;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_AF84E32D-DC48-4B91-A9D2-3028BDADD4D4
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Pueblo de la Provincia y ***Gobierno*** de Venezuela, situado cerca;6407;6415;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_40B92F34-9EC9-4525-B860-60B4A65E697B
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Pueblo de la Provincia y ***Gobierno*** de Mainas, en el;23420;23428;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_41781284-D95A-4F42-B3EB-DA63D4A2FAD1
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Ciudad de la Provincia y ***Gobierno*** de Popayán, en el;2371;2379;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_4210E53D-9086-443D-856C-CA0821402CA3
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Otro de la Provincia y ***Gobierno*** de Moxos en el Reyno;56392;56400;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_301EBAC8-ABF0-41B2-87D9-3246D5720FBB
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Costa de la Provincia y ***Gobierno*** de Veragua, Reyno de;3626;3634;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_747F0CEE-9AC8-4852-8A9E-D297FEE60C80
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Otro en la Provincia y ***Gobierno*** de la Sierra Gorda en;118629;118637;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_5E463FD4-F52C-4AE6-8A16-A4D3F8A95808
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Río de la Provincia y ***Gobierno*** de Honduras y Reyno de;69909;69917;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_367961EB-4AAC-42BC-901E-0203661E85E0
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Pueblo de la Provincia y ***Gobierno*** de Sierra Gorda, en;9685;9693;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_F18EB7FB-CE6E-41B9-9C39-7ABF226AC8B8
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Provincia antigua y pequeña del ***Gobierno*** de Popayán á la parte;135214;135222;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_23ACC5EE-CE07-4AAC-9E56-9191151F0EAD
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Río de la Provincia y ***Gobierno*** de Cumaná: nace en;70480;70488;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_055A45FC-7C91-4CE8-92D7-45F85EF0D5A1
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Pueblo de la Provincia y ***Gobierno*** de Maracaibo en el Nuevo;144380;144388;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_F6D955DB-A4C7-40E4-B936-2B7A1109FB00
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;grande de la Provincia y ***Gobierno*** de Venezuela en el Nuevo;78144;78152;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_3888D7BA-DC51-49B9-A107-66DC232DF477
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Compañía en la Provincia y ***Gobierno*** del Paraguay, situado a;54987;54995;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_999EC5C6-1DEC-4AAB-8844-FE39286E4A42
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Pueblo de la Provincia y ***Gobierno*** de ##Nicaragua,;24048;24056;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_6EE8E6DE-C282-4E71-834E-38DA21C4D03F
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Pueblo de la Provincia y ***Gobierno*** de Cartagena en el Nuevo;68130;68138;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_02243782-73B9-40C9-8672-DF6F06D96615
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Xavier de la Provincia y ***Gobierno*** de los Indios Chiquitos en;51476;51484;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_E1616B6D-37E8-457B-992B-5FAFF7BCD225
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Provincia de Barcelona, y ***Gobierno*** de Cumaná, situado á;9542;9550;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_7A6BB0C3-DF13-4DF7-8C7E-03D865CB37B6
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Costa de la Provincia y ***Gobierno*** de Yucatán, entre las;123838;123846;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_36881C8B-65EF-4865-9D1A-75757304D1C0
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Costa de la Provincia y ***Gobierno*** de Honduras y Reyno de;67997;68005;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_CA51C9CF-DA7B-4AA0-8E89-420FB7B70B67
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;la Havana: se hizo ***Gobierno*** separado de esta el de;112741;112749;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_FF55BFFB-9B28-45AD-8653-D5B01C1B976E
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Rio de la Provincia y ***Gobierno*** del Darien en el Reyno;45047;45055;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_F217E8BE-E25E-4E7A-98DF-128B4189A33C
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;nombre en la Provincia y ***Gobierno*** de Venezuela, situado en;68298;68306;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_81F7DE18-EDED-454B-972E-C587209D093B
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;de la misma Provincia y ***Gobierno*** que el anterior, corre;147229;147237;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_569BFA08-3194-4B1E-93F0-A969FA2CBD6D
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Otro de la Provincia y ***Gobierno*** del Paraguay en el mismo;120133;120141;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_9C665F40-7D07-4B60-B229-95B9BC3AD98F
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;"§
MORRO, Pueblo del ***Gobierno*** y Jurisdicción de Mérida en";66176;66184;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_22E9B69C-12CB-4B7F-B7FC-6D2A089FA67E
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;caudaloso de la Provincia y ***Gobierno*** de San Juan de los;37675;37683;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_350ABED7-6A2D-41A3-BB72-93A09247B9AC
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Otro de la Provincia y ***Gobierno*** de Venezuela, fundado por;48414;48422;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_0820B0F3-5F0A-43F6-B20B-840946FC1686
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;en la misma Provincia y ***Gobierno***, nace en la Serranía;6578;6586;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_8021799E-C1D8-426A-AE4C-F7E51063FFD3
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Rio de la Provincia y ***Gobierno*** del Paraguay, corre del;147064;147072;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_E6A79911-D8A1-4AD8-91A7-BC84DD34BC93
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Pueblo de la Provincia y ***Gobierno*** de Venezuela, fundado en;38034;38042;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_CC925F4E-94FB-43E4-AAF7-344C6BBEBBAD
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;de la misma Provincia y ***Gobierno*** que el anterior corre al;56906;56914;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_FC5943D0-743B-49C3-AA95-09A742879470
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Pueblo de la Provincia y ***Gobierno*** del Tucumán, en el;33362;33370;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_15A61BD9-AD9B-496B-8876-014908CAA124
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;"Presidio de la Provincia y ***Gobierno*** de la Sonora.

§";10161;10169;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_ABB0D443-76BA-41C8-B054-E569B7EB2397
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Otro de la Provincia y ***Gobierno*** de Buenos Ayres corre al;56746;56754;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_5C6BCEB9-4E41-4A1B-9413-3ACDB91ECE3E
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Tierra-Firme en la Provincia y ***Gobierno*** de Venezuela, contiguo al;43178;43186;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_D50EBC90-5949-49EF-A12D-4FCFE5C5B5A4
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Pueblo de la Provincia y ***Gobierno*** de Canta, en el;5979;5987;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_89A26938-6875-46A1-B6AF-2C7AA936E3A8
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;de la misma Provincia y ***Gobierno*** que el anterior, situado;54728;54736;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_C17F1BFB-002F-4A86-BE16-3366173606A7
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Otra de la Provincia y ***Gobierno*** del Paraguay, situada en;146196;146204;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_EF622715-93CC-45F7-B5B6-AFEBA42743E4
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;cerca de la Costa y ***Gobierno*** de Honduras, porque están;76240;76248;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_AB28BF59-4ECE-4904-BBB6-00F50974D9B6
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Provincia de Goayana, y ***Gobierno*** de Cumaná 5 es uno;9379;9387;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_540375CA-A66D-419D-AB10-1F187E4D25AD
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Pueblo de la Provincia y ***Gobierno*** de Quixos y Macas en;78890;78898;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_AA383B1A-1CBE-4226-A0E9-65A3302979DB
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Compañía en la Provincia y ***Gobierno*** de Mainas del Reyno de;49856;49864;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_48084C41-C937-49C5-8D1E-A51056396923
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Xavier de la Provincia y ***Gobierno*** de la Sonora en Nueva;54476;54484;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_7476A41C-683A-4528-B5AD-1B86AD27FEC5
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;", en la Provincia y ***Gobierno*** de Cumaná; sus naturales";8972;8980;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_B5130F0E-64EA-4F34-9163-62D201C5740D
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Pueblo de la Provincia y ***Gobierno*** de Cartagena en el Nuevo;67803;67811;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_C5FB08A7-D4F5-4C5D-9372-9FDCBF11E931
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;perteneciente á la Provincia y ***Gobierno*** del Chucuito, cerca del;23067;23075;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_7ADB041C-D5E8-4C06-B383-EA0219A5830F
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;la Provincia de Guayana y ***Gobierno*** de Cumaná, uno de;26944;26952;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_C946798D-D9EC-406F-A13F-F7B831F49BBA
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;pequeño de la Provincia y ***Gobierno*** de Quijos y Macas,;6258;6266;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_500A08EA-FAC3-4C3C-BA53-902E84D1E859
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;, en la Provincia y ***Gobierno*** de Guayaquil y Reyno de;5390;5398;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_B8725897-0BED-49D7-9861-E51CCD5558B9
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Compañía en la Provincia y ***Gobierno*** de Sonora en Nueva España;53084;53092;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_8C4021D0-8A0A-47DF-8051-3A4ABBA711A4
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Otro de la Provincia y ***Gobierno*** de Popayán en el mismo;120842;120850;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_A9906575-02C0-4E09-A3AA-5687EB647EEC
D_B5B9287C-03CF-44FD-8774-675D5641F2B1;sample;173834;Gobierno;Otro de la Provincia y ***Gobierno*** de Cartagena en el Nuevo;120570;120578;C_FE465A0D-350B-4CAA-8E0C-7EEBB1601DAB;Alcedo Preset;_Concept_Feature Type_TerritoryFeatureType;#512E00;CATMA_E96A9DA2-0DEF-4602-ABD7-279BC6597EA1
